Date,Day of Week,Lecture_No,Start_Time,End_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total Enrolled Students,Students Present,Attendence Percentage,Previous Lecture Attendence,Gap Since Previous Lecture,Practical/ Theory,Internal Test Week,Assignment Due,Holiday Before/ After,Special Event,Weather,Faculty Experience,Start Time Minutes,End Time Minutes,Day of Semester,Week Number,Days Since Last Holiday,Consecutive Lecture Count (Day),Previous Lecture Attendance,Rolling Avg Attendance (Prev 3),Historical Avg Attendance,Monthly Avg Attendance,Macro Historical Avg Attendance,Lunch Time Slot,Week Before Exam
2026-07-29,Wednesday,6,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,83,80.58,80.58,0.0,Theory,No,No,No,No,Sunny,5,870,930,45,7,2.0,6,80.58,70.22666666666667,78.0504347826087,73.15882352941176,78.98574850299401,After Lunch,0
2026-07-29,Wednesday,6,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,85,83.33,83.33,0.0,Theory,No,No,No,No,Sunny,5,870,930,45,7,2.0,6,83.33,72.87666666666667,73.91304347826087,68.97294117647058,78.99050746268657,After Lunch,0
2026-07-29,Wednesday,7,03.30 PM,04.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,83,80.58,80.58,0.0,Theory,No,No,No,No,Sunny,5,930,990,45,7,2.0,7,80.58,75.40333333333332,78.15583333333333,73.57111111111111,79.00342261904763,After Lunch,0
2026-07-29,Wednesday,7,03.30 PM,04.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,85,83.33,83.33,0.0,Theory,No,No,No,No,Sunny,5,930,990,45,7,2.0,7,83.33,78.10333333333334,74.30541666666666,69.77055555555555,79.00810089020771,After Lunch,0
2026-07-30,Thursday,1,08.00 AM,09.00 AM,Mobile Application Development,OL,3,MCA,A,Computer Lab,103,74,71.84,70.87,0.0,Theory,No,No,No,No,Rainy,12,480,540,46,7,3.0,1,70.87,68.60666666666667,82.70810810810812,76.1936,79.0208875739645,Before Lunch,0
2026-07-30,Thursday,1,08.00 AM,09.00 AM,Mobile Application Development,OL,3,MCA,B,Computer Lab,102,70,68.63,73.53,0.0,Theory,No,No,No,No,Rainy,12,480,540,46,7,3.0,1,73.53,68.30333333333333,82.01054054054053,76.0412,78.99970501474927,Before Lunch,0
2026-07-30,Thursday,2,09.00 AM,10.00 AM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,98,95.15,97.09,0.0,Practical,No,No,No,No,Rainy,6,540,600,46,7,3.0,2,97.09,96.44333333333334,93.2057142857143,93.2057142857143,78.96920588235294,Before Lunch,0
2026-07-30,Thursday,2,09.00 AM,10.00 AM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,96,94.12,99.02,0.0,Practical,No,No,No,No,Rainy,6,540,600,46,7,3.0,2,99.02,97.38666666666667,95.10000000000001,95.10000000000001,79.0166568914956,Before Lunch,0
2026-07-30,Thursday,3,10.00 AM,11.30 AM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,98,95.15,95.15,0.0,Practical,No,No,No,No,Rainy,6,600,690,46,7,3.0,3,95.15,96.44333333333334,93.44875,93.44875,79.06081871345029,Before Lunch,0
2026-07-30,Thursday,3,10.00 AM,11.30 AM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,96,94.12,94.12,0.0,Practical,No,No,No,No,Rainy,6,600,690,46,7,3.0,3,94.12,97.38666666666667,94.9775,94.9775,79.10772594752187,Before Lunch,0
2026-07-30,Thursday,4,11.30 AM,12.30 PM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,92,89.32,94.17,0.0,Theory,No,No,No,No,Rainy,9,690,750,46,7,3.0,4,94.17,85.75666666666666,83.83764705882353,81.13642857142858,79.15136627906976,Before Lunch,0
2026-07-30,Thursday,4,11.30 AM,12.30 PM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,94,92.16,97.06,0.0,Theory,No,No,No,No,Rainy,9,690,750,46,7,3.0,4,97.06,84.64,84.42941176470588,82.07285714285715,79.18084057971015,Before Lunch,0
2026-07-30,Thursday,5,01.30 PM,02.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,82,79.61,80.58,1.0,Theory,No,No,No,No,Rainy,5,810,870,46,7,3.0,5,80.58,80.58,78.2528,73.94,79.21835260115607,After Lunch,0
2026-07-30,Thursday,5,01.30 PM,02.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,80,78.43,83.33,1.0,Theory,No,No,No,No,Rainy,5,810,870,46,7,3.0,5,83.33,83.33,74.6664,70.48421052631579,79.21948126801152,After Lunch,0
2026-07-30,Thursday,6,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,82,79.61,79.61,0.0,Theory,No,No,No,No,Rainy,5,870,930,46,7,3.0,6,79.61,80.25666666666666,78.305,74.2235,79.21721264367817,After Lunch,0
2026-07-30,Thursday,6,02.30 PM,03.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,80,78.43,78.43,0.0,Theory,No,No,No,No,Rainy,5,870,930,46,7,3.0,6,78.43,81.69666666666667,74.81115384615384,70.8815,79.21833810888252,After Lunch,0
2026-07-30,Thursday,7,03.30 PM,04.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,82,79.61,79.61,0.0,Theory,No,No,No,No,Rainy,5,930,990,46,7,3.0,7,79.61,79.93333333333334,78.35333333333334,74.47999999999999,79.21608571428571,After Lunch,0
2026-07-30,Thursday,7,03.30 PM,04.30 PM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Seminar Hall,102,80,78.43,78.43,0.0,Theory,No,No,No,No,Rainy,5,930,990,46,7,3.0,7,78.43,80.06333333333333,74.94518518518518,71.24095238095238,79.21720797720798,After Lunch,0
2026-07-31,Friday,1,09.00 AM,10.00 AM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,100,97.09,95.15,0.0,Practical,No,No,No,No,Cloudy,6,540,600,47,7,4.0,1,95.15,95.79666666666667,93.63777777777779,93.63777777777779,79.21497159090909,Before Lunch,0
2026-07-31,Friday,1,09.00 AM,10.00 AM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,98,96.08,94.12,0.0,Practical,No,No,No,No,Cloudy,6,540,600,47,7,4.0,1,94.12,95.75333333333333,94.88222222222223,94.88222222222223,79.2656090651558,Before Lunch,0
2026-07-31,Friday,2,10.00 AM,11.30 AM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,100,97.09,97.09,0.0,Practical,No,No,No,No,Cloudy,6,600,690,47,7,4.0,2,97.09,95.79666666666667,93.983,93.983,79.31310734463277,Before Lunch,0
2026-07-31,Friday,2,10.00 AM,11.30 AM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,98,96.08,96.08,0.0,Practical,No,No,No,No,Cloudy,6,600,690,47,7,4.0,2,96.08,94.77333333333335,95.002,95.002,79.36318309859155,Before Lunch,0
2026-07-31,Friday,3,11.30 AM,12.30 PM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,98,95.15,89.32,0.0,Theory,No,No,No,No,Cloudy,9,690,750,47,7,4.0,3,89.32,88.34666666666665,84.14222222222222,81.682,79.4101404494382,Before Lunch,0
2026-07-31,Friday,3,11.30 AM,12.30 PM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,94,92.16,92.16,0.0,Theory,No,No,No,No,Cloudy,9,690,750,47,7,4.0,3,92.16,89.21666666666665,84.85888888888888,82.74533333333333,79.45422969187675,Before Lunch,0
2026-07-31,Friday,4,01.30 PM,02.30 PM,DS & ML Practical,"MLK, SP",3,MCA,A,Computer Lab,103,72,69.9,74.76,1.0,Practical,No,No,No,No,Cloudy,10,810,870,47,7,4.0,4,74.76,77.02333333333333,85.1925,78.155,79.48972067039107,After Lunch,0
2026-07-31,Friday,4,01.30 PM,02.30 PM,DS & ML Practical,"MLK, SP",3,MCA,B,Computer Lab,102,68,66.67,78.43,1.0,Practical,No,No,No,No,Cloudy,10,810,870,47,7,4.0,4,78.43,78.43,84.0675,78.43,79.46300835654597,After Lunch,0
2026-07-31,Friday,5,02.30 PM,03.30 PM,DS & ML Practical,"MLK, SP",3,MCA,A,Computer Lab,103,72,69.9,69.9,0.0,Practical,No,No,No,No,Cloudy,10,870,930,47,7,4.0,5,69.9,73.14,83.49333333333334,76.50399999999999,79.42747222222222,After Lunch,0
2026-07-31,Friday,5,02.30 PM,03.30 PM,DS & ML Practical,"MLK, SP",3,MCA,B,Computer Lab,102,68,66.67,66.67,0.0,Practical,No,No,No,No,Cloudy,10,870,930,47,7,4.0,5,66.67,74.51,82.13444444444445,76.078,79.40108033240998,After Lunch,0
2026-08-01,Saturday,1,10.00 AM,11.30 AM,Project Meeting,Project Guides,3,MCA,A,Computer Lab,103,16,15.53,98.06,0.0,Practical,No,No,Yes,No,Cloudy,14,600,690,48,7,5.0,1,98.06,98.06,98.06,,79.36591160220995,Before Lunch,0
2026-08-01,Saturday,1,10.00 AM,11.30 AM,Project Meeting,Project Guides,3,MCA,B,Computer Lab,102,10,9.8,98.04,0.0,Practical,No,No,Yes,No,Cloudy,14,600,690,48,7,5.0,1,98.04,98.04,98.04,,79.19005509641873,Before Lunch,0
2026-08-01,Saturday,2,11.30 AM,12.30 AM,Project Meeting,Project Guides,3,MCA,A,Computer Lab,103,16,15.53,15.53,0.0,Practical,No,No,Yes,No,Cloudy,14,690,30,48,7,0.0,2,15.53,56.795,56.795,15.53,78.99942307692308,Before Lunch,0
2026-08-01,Saturday,2,11.30 AM,12.30 PM,Project Meeting,Project Guides,3,MCA,B,Computer Lab,102,10,9.8,9.8,0.0,Practical,No,No,Yes,No,Cloudy,14,690,750,48,7,0.0,2,9.8,53.92,53.92,9.8,78.82553424657534,Before Lunch,0
2026-08-01,Saturday,3,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,99,96.12,,1.0,Practical,No,No,Yes,No,Cloudy,10,810,870,48,7,0.0,3,,,,,78.63693989071038,After Lunch,0
2026-08-01,Saturday,3,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,98,96.08,,1.0,Practical,No,No,Yes,No,Cloudy,10,810,870,48,7,0.0,3,,,,,78.68457765667576,After Lunch,0
2026-08-01,Saturday,4,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,99,96.12,96.12,0.0,Practical,No,No,Yes,No,Cloudy,10,870,930,48,7,0.0,4,96.12,96.12,96.12,96.12,78.73184782608696,After Lunch,0
2026-08-01,Saturday,4,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,98,96.08,96.08,0.0,Practical,No,No,Yes,No,Cloudy,10,870,930,48,7,0.0,4,96.08,96.08,96.08,96.08,78.7789701897019,After Lunch,0
2026-08-01,Saturday,5,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,99,96.12,96.12,0.0,Practical,No,No,Yes,No,Cloudy,10,930,990,48,7,0.0,5,96.12,96.12,96.12,96.12,78.82572972972973,After Lunch,0
2026-08-01,Saturday,5,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,98,96.08,96.08,0.0,Practical,No,No,Yes,No,Cloudy,10,930,990,48,7,0.0,5,96.08,96.08,96.08,96.08,78.87234501347709,After Lunch,0
2026-08-03,Monday,1,09.00 AM,10.00 AM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,81,78.64,79.61,0.0,Theory,No,No,Yes,No,Rainy,5,540,600,50,8,2.0,1,79.61,79.61,78.39821428571429,,78.91860215053764,Before Lunch,0
2026-08-03,Monday,1,09.00AM,10.00 AM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Computer Lab,102,83,81.37,78.43,0.0,Theory,No,No,Yes,No,Rainy,5,540,600,50,8,2.0,1,78.43,78.43,75.06964285714285,,78.91785522788204,Before Lunch,0
2026-08-03,Monday,2,10.00 AM,11.00 AM,Innovation & Entrepreneurship Development,SA,3,MCA,A,Seminar Hall,103,81,78.64,78.64,0.0,Theory,No,No,Yes,No,Rainy,5,600,660,50,8,0.0,2,78.64,79.28666666666666,78.40655172413793,78.64,78.92441176470588,Before Lunch,0
2026-08-03,Monday,2,10.00 AM,11.00 AM,Innovation & Entrepreneurship Development,SA,3,MCA,B,Computer Lab,102,83,81.37,81.37,0.0,Theory,No,No,Yes,No,Rainy,5,600,660,50,8,0.0,2,81.37,79.41000000000001,75.28689655172414,81.37,78.92365333333333,Before Lunch,0
2026-08-03,Monday,3,11.00 AM,12.30 PM,Data Science & Machine Learning,MLK,3,MCA,A,Computer Lab,103,82,79.61,95.15,0.0,Theory,No,No,Yes,No,Rainy,9,660,750,50,8,0.0,3,95.15,92.88,84.72157894736843,,78.93015957446809,Before Lunch,0
2026-08-03,Monday,3,11.00 AM,12.30 PM,Data Science & Machine Learning,MLK,3,MCA,B,Computer Lab,102,82,80.39,92.16,0.0,Theory,No,No,Yes,No,Rainy,9,660,750,50,8,0.0,3,92.16,93.79333333333334,85.24315789473684,,78.93196286472148,Before Lunch,0
2026-08-03,Monday,4,01.30 PM,02.30 PM,AWS Training,KP,3,MCA,A,Computer Lab,103,98,95.15,96.12,1.0,Practical,No,No,Yes,No,Rainy,6,810,870,50,8,0.0,4,96.12,96.12,96.12,96.12,78.93582010582011,After Lunch,0
2026-08-03,Monday,4,01.30 PM,02.30 PM,AWS Training,KP,3,MCA,B,Computer Lab,102,95,93.14,96.08,1.0,Practical,No,No,Yes,No,Rainy,6,810,870,50,8,0.0,4,96.08,96.08,96.08,96.08,78.97860158311346,After Lunch,0
2026-08-03,Monday,5,02.30 PM,03.30 PM,AWS Training,KP,3,MCA,A,Computer Lab,103,98,95.15,95.15,0.0,Practical,No,No,Yes,No,Rainy,6,870,930,50,8,0.0,5,95.15,95.79666666666667,95.8775,95.8775,79.01586842105263,After Lunch,0
2026-08-03,Monday,5,02.30 PM,03.30 PM,AWS Training,KP,3,MCA,B,Computer Lab,102,95,93.14,93.14,0.0,Practical,No,No,Yes,No,Rainy,6,870,930,50,8,0.0,5,93.14,95.10000000000001,95.345,95.345,79.05821522309711,After Lunch,0
2026-08-03,Monday,6,03.30 PM,04.30 PM,AWS Training,KP,3,MCA,A,Computer Lab,103,98,95.15,95.15,0.0,Practical,No,No,Yes,No,Rainy,6,930,990,50,8,0.0,6,95.15,95.47333333333334,95.732,95.732,79.09507853403142,After Lunch,0
2026-08-03,Monday,6,03.30 PM,04.30 PM,AWS Training,KP,3,MCA,B,Computer Lab,102,95,93.14,93.14,0.0,Practical,No,No,Yes,No,Rainy,6,930,990,50,8,0.0,6,93.14,94.12,94.904,94.904,79.13699738903395,After Lunch,0
2026-08-04,Tuesday,1,09.00 AM,10.00 AM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,97,94.17,97.09,0.0,Practical,No,No,No,No,Cloudy,6,540,600,51,8,1.0,1,97.09,96.44333333333334,94.26545454545455,,79.17346354166666,Before Lunch,0
2026-08-04,Tuesday,1,09.00 AM,10.00 AM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,94,92.16,96.08,0.0,Practical,No,No,No,No,Cloudy,6,540,600,51,8,1.0,1,96.08,95.42666666666668,95.1,,79.21241558441558,Before Lunch,0
2026-08-04,Tuesday,2,10.00 AM,11.00 AM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,97,94.17,94.17,0.0,Practical,No,No,No,No,Cloudy,6,600,660,51,8,1.0,2,94.17,96.11666666666667,94.2575,94.17,79.24595854922279,Before Lunch,0
2026-08-04,Tuesday,2,10.00 AM,11.00 AM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,94,92.16,92.16,0.0,Practical,No,No,No,No,Cloudy,6,600,660,51,8,1.0,2,92.16,94.77333333333333,94.855,92.16,79.28452196382429,Before Lunch,0
2026-08-04,Tuesday,3,11.00 AM,12.30 PM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,97,94.17,94.17,0.0,Practical,No,No,No,No,Cloudy,6,660,750,51,8,1.0,3,94.17,95.14333333333333,94.25076923076924,94.17,79.317706185567,Before Lunch,0
2026-08-04,Tuesday,3,11.00 AM,12.30 PM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,94,92.16,92.16,0.0,Practical,No,No,No,No,Cloudy,6,660,750,51,8,1.0,3,92.16,93.46666666666665,94.64769230769231,92.16,79.35588688946015,Before Lunch,0
2026-08-04,Tuesday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,92,89.32,95.15,1.0,Practical,No,No,No,No,Cloudy,10,810,870,51,8,1.0,4,95.15,95.15,95.635,95.635,79.38871794871794,After Lunch,0
2026-08-04,Tuesday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,96,94.12,93.14,1.0,Practical,No,No,No,No,Cloudy,10,810,870,51,8,1.0,4,93.14,93.14,94.61,94.61,79.41411764705882,After Lunch,0
2026-08-04,Tuesday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,92,89.32,89.32,0.0,Practical,No,No,No,No,Cloudy,10,870,930,51,8,1.0,5,89.32,93.20666666666666,94.73285714285714,94.73285714285714,79.45163265306122,After Lunch,0
2026-08-04,Tuesday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,96,94.12,94.12,0.0,Practical,No,No,No,No,Cloudy,10,870,930,51,8,1.0,5,94.12,93.46666666666665,94.53999999999999,94.53999999999999,79.47674300254454,After Lunch,0
2026-08-04,Tuesday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,92,89.32,89.32,0.0,Practical,No,No,No,No,Cloudy,10,930,990,51,8,1.0,6,89.32,91.26333333333332,94.05625,94.05625,79.51390862944163,After Lunch,0
2026-08-04,Tuesday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,96,94.12,94.12,0.0,Practical,No,No,No,No,Cloudy,10,930,990,51,8,1.0,6,94.12,93.79333333333334,94.4875,94.4875,79.53873417721519,After Lunch,0
2026-08-05,Wednesday,1,09.00 AM,10.00 AM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,93,90.29,94.17,0.0,Practical,Yes,No,No,No,Sunny,6,540,600,52,8,2.0,1,94.17,94.17,94.245,94.17,79.57555555555555,Before Lunch,1
2026-08-05,Wednesday,1,09.00 AM,10.00 AM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,94,92.16,92.16,0.0,Practical,Yes,No,No,No,Sunny,6,540,600,52,8,2.0,1,92.16,92.16,94.47,92.16,79.60254408060453,Before Lunch,1
2026-08-05,Wednesday,2,10.00 AM,11.00 AM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,93,90.29,90.29,0.0,Practical,Yes,No,No,No,Sunny,6,600,660,52,8,2.0,2,90.29,92.87666666666667,93.98133333333334,93.2,79.63409547738694,Before Lunch,1
2026-08-05,Wednesday,2,10.00 AM,11.00 AM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,94,92.16,92.16,0.0,Practical,Yes,No,No,No,Sunny,6,600,660,52,8,2.0,2,92.16,92.16,94.316,92.16,79.66080200501253,Before Lunch,1
2026-08-05,Wednesday,3,11.00 AM,12.30 PM,Selenium Hands-on,KP,3,MCA,A,Computer Lab,103,93,90.29,90.29,0.0,Practical,Yes,No,No,No,Sunny,6,660,750,52,8,2.0,3,90.29,91.58333333333333,93.750625,92.61800000000001,79.69205,Before Lunch,1
2026-08-05,Wednesday,3,11.00 AM,12.30 PM,Selenium Hands-on,KP,3,MCA,B,Computer Lab,102,94,92.16,92.16,0.0,Practical,Yes,No,No,No,Sunny,6,660,750,52,8,2.0,3,92.16,92.16,94.18125,92.16,79.71847880299252,Before Lunch,1
2026-08-05,Wednesday,4,01.30 PM,02.30 PM,Data Science & Machine Learning,SP,3,MCA,A,Computer Lab,103,73,70.87,79.61,1.0,Theory,Yes,No,No,No,Sunny,4,810,870,52,8,2.0,4,79.61,88.02666666666666,84.466,79.61,79.74942786069651,After Lunch,1
2026-08-05,Wednesday,4,01.30 PM,02.30 PM,Data Science & Machine Learning,SP,3,MCA,B,Computer Lab,102,75,73.53,80.39,1.0,Theory,Yes,No,No,No,Sunny,4,810,870,52,8,2.0,4,80.39,88.23666666666666,85.0005,80.39,79.72739454094292,After Lunch,1
2026-08-05,Wednesday,5,02.30 PM,03.30 PM,Data Science & Machine Learning,SP,3,MCA,A,Computer Lab,103,73,70.87,70.87,0.0,Theory,Yes,No,No,No,Sunny,4,870,930,52,8,2.0,5,70.87,81.87666666666667,83.81857142857143,75.24000000000001,79.71205445544554,After Lunch,1
2026-08-05,Wednesday,5,02.30 PM,03.30 PM,Data Science & Machine Learning,SP,3,MCA,B,Computer Lab,102,75,73.53,73.53,0.0,Theory,Yes,No,No,No,Sunny,4,870,930,52,8,2.0,5,73.53,82.02666666666666,84.45428571428572,76.96000000000001,79.69022222222222,After Lunch,1
2026-08-06,Thursday,1,09.15 AM,10.15 AM,MAD Hands-on,SSP,3,MCA,A,Computer Lab,103,88,85.44,,0.0,Practical,Yes,No,No,No,Rainy,8,555,615,53,8,3.0,1,,,,,79.67504926108374,Before Lunch,1
2026-08-06,Thursday,1,09.15 AM,10.15 AM,MAD Hands-on,SSP,3,MCA,B,Computer Lab,102,84,82.35,,0.0,Practical,Yes,No,No,No,Rainy,8,555,615,53,8,3.0,1,,,,,79.68921375921376,Before Lunch,1
2026-08-06,Thursday,2,10.15 AM,11.15 AM,MAD Hands-on,SSP,3,MCA,A,Computer Lab,103,88,85.44,85.44,0.0,Practical,Yes,No,No,No,Rainy,8,615,675,53,8,3.0,2,85.44,85.44,85.44,85.44,79.69573529411765,Before Lunch,1
2026-08-06,Thursday,2,10.15 AM,11.15 AM,MAD Hands-on,SSP,3,MCA,B,Computer Lab,102,84,82.35,82.35,0.0,Practical,Yes,No,No,No,Rainy,8,615,675,53,8,3.0,2,82.35,82.35,82.35,82.35,79.70977995110024,Before Lunch,1
2026-08-06,Thursday,3,11.15 AM,12.15 AM,MAD Hands-on,SSP,3,MCA,A,Computer Lab,103,88,85.44,85.44,0.0,Practical,Yes,No,No,No,Rainy,8,675,15,53,8,3.0,3,85.44,85.44,85.44,85.44,79.71621951219512,Before Lunch,1
2026-08-06,Thursday,3,11.15 AM,12.15 PM,MAD Hands-on,SSP,3,MCA,B,Computer Lab,102,84,82.35,82.35,0.0,Practical,Yes,No,No,No,Rainy,8,675,735,53,8,3.0,3,82.35,82.35,82.35,82.35,79.73014598540145,Before Lunch,1
2026-08-06,Thursday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,90,87.38,89.32,1.25,Practical,Yes,No,No,No,Rainy,10,810,870,53,8,3.0,4,89.32,89.32,93.53,93.53,79.73650485436893,After Lunch,1
2026-08-06,Thursday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,86,84.31,94.12,1.25,Practical,Yes,No,No,No,Rainy,10,810,870,53,8,3.0,4,94.12,94.12,94.44666666666666,94.44666666666666,79.75501210653754,After Lunch,1
2026-08-06,Thursday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,90,87.38,87.38,0.0,Practical,Yes,No,No,No,Rainy,10,870,930,53,8,3.0,5,87.38,88.67333333333333,92.91499999999999,92.91499999999999,79.76601449275361,After Lunch,1
2026-08-06,Thursday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,86,84.31,84.31,0.0,Practical,Yes,No,No,No,Rainy,10,870,930,53,8,3.0,5,84.31,90.85000000000001,93.433,93.433,79.78436144578313,After Lunch,1
2026-08-06,Thursday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,90,87.38,87.38,0.0,Practical,Yes,No,No,No,Rainy,10,930,990,53,8,3.0,6,87.38,88.02666666666666,92.41181818181818,92.41181818181818,79.79524038461538,After Lunch,1
2026-08-06,Thursday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,86,84.31,84.31,0.0,Practical,Yes,No,No,No,Rainy,10,930,990,53,8,3.0,6,84.31,87.58,92.60363636363637,92.60363636363637,79.81342925659472,After Lunch,1
2026-08-07,Friday,1,09.15 AM,10.15 AM,MAD Hands-on,SSP,3,MCA,A,Computer Lab,103,79,76.7,85.44,0.0,Practical,Yes,No,No,No,Cloudy,8,555,615,54,8,4.0,1,85.44,85.44,85.44,85.44,79.82418660287082,Before Lunch,1
2026-08-07,Friday,1,09.15 AM,10.15 AM,MAD Hands-on,SSP,3,MCA,B,Computer Lab,102,75,73.53,82.35,0.0,Practical,Yes,No,No,No,Cloudy,8,555,615,54,8,4.0,1,82.35,82.35,82.35,82.35,79.81673031026253,Before Lunch,1
2026-08-07,Friday,2,10.15 AM,11.15 AM,MAD Hands-on,SSP,3,MCA,A,Computer Lab,103,79,76.7,76.7,0.0,Practical,Yes,No,No,No,Cloudy,8,615,675,54,8,4.0,2,76.7,82.52666666666666,83.255,83.255,79.8017619047619,Before Lunch,1
2026-08-07,Friday,2,10.15 AM,11.15 AM,MAD Hands-on,SSP,3,MCA,B,Computer Lab,102,75,73.53,73.53,0.0,Practical,Yes,No,No,No,Cloudy,8,615,675,54,8,4.0,2,73.53,79.41,80.145,80.145,79.79439429928742,Before Lunch,1
2026-08-07,Friday,3,11.15 AM,12.15PM,MAD Hands-on,SSP,3,MCA,A,Computer Lab,103,79,76.7,76.7,0.0,Practical,Yes,No,No,No,Cloudy,8,675,735,54,8,4.0,3,76.7,79.61333333333333,81.944,81.944,79.77954976303317,Before Lunch,1
2026-08-07,Friday,3,11.15 AM,12.15 PM,MAD Hands-on,SSP,3,MCA,B,Computer Lab,102,75,73.53,73.53,0.0,Practical,Yes,No,No,No,Cloudy,8,675,735,54,8,4.0,3,73.53,76.47,78.822,78.822,79.7722695035461,Before Lunch,1
2026-08-07,Friday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,86,83.5,87.38,1.25,Practical,Yes,No,No,No,Cloudy,10,810,870,54,8,4.0,4,87.38,87.38,91.9925,91.9925,79.75754716981132,After Lunch,1
2026-08-07,Friday,4,01.30 PM,02.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,83,81.37,84.31,1.25,Practical,Yes,No,No,No,Cloudy,10,810,870,54,8,4.0,4,84.31,84.31,91.91250000000001,91.91250000000001,79.76635294117646,After Lunch,1
2026-08-07,Friday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,86,83.5,83.5,0.0,Practical,Yes,No,No,No,Cloudy,10,870,930,54,8,4.0,5,83.5,86.08666666666666,91.33923076923078,91.33923076923078,79.77011737089202,After Lunch,1
2026-08-07,Friday,5,02.30 PM,03.30 PM,AWS Training,KN,3,MCA,B,Computer Lab,102,83,81.37,81.37,0.0,Practical,Yes,No,No,No,Cloudy,10,870,930,54,8,4.0,5,81.37,83.33,91.10153846153845,91.10153846153845,79.77885245901639,After Lunch,1
2026-08-07,Friday,6,03.30 PM,04.30 PM,AWS Training,KN,3,MCA,A,Computer Lab,103,86,83.5,83.5,0.0,Practical,Yes,No,No,No,Cloudy,10,930,990,54,8,4.0,6,83.5,84.79333333333334,90.77928571428572,90.77928571428572,79.78257009345795,After Lunch,1
